OrderDetailID,OrderID,ProductID,Qty
48624,11015,124,3
48625,18954,154,1
48626,25068,310,4
48627,525,1197,4
48628,32351,1393,2
48629,6048,299,1
48630,16761,504,1
48631,3357,1467,2
48632,35350,832,2
48633,14332,159,4
48634,16649,428,2
48635,17081,1345,4
48636,20643,291,2
48637,11498,1111,4
48638,25635,916,1
48639,16107,702,4
48640,28254,1361,4
48641,28661,1275,3
48642,32471,1084,4
48643,27128,1019,3
48644,16710,1448,4
48645,32943,89,1
48646,12890,430,4
48647,27687,146,1
48648,18016,510,4
48649,28176,1002,4
48650,13751,1196,1
48651,13425,770,3
48652,21756,676,3
48653,12657,768,1
48654,27586,1324,2
48655,25672,1261,3
48656,23130,393,3
48657,18947,455,2
48658,27006,457,3
48659,15980,276,2
48660,24784,639,2
48661,30325,212,2
48662,4354,82,1
48663,34738,112,1
48664,28964,700,2
48665,25503,885,3
48666,26257,534,3
48667,9809,1479,4
48668,5118,1268,2
48669,7563,248,4
48670,2799,1380,4
48671,9185,65,1
48672,4108,839,1
48673,28333,766,4
48674,663,41,1
48675,17482,542,4
48676,25229,345,4
48677,13849,926,2
48678,23349,1250,2
48679,26285,1351,4
48680,26684,179,2
48681,12082,72,1
48682,27320,567,2
48683,6430,409,3
48684,22530,555,4
48685,11198,176,3
48686,35663,1249,2
48687,21311,335,4
48688,31424,698,3
48689,9275,293,2
48690,24720,1028,4
48691,30327,638,4
48692,12750,919,4
48693,19089,1124,1
48694,9358,1116,3
48695,30415,1122,1
48696,18003,408,2
48697,27097,509,4
48698,691,883,2
48699,18289,1356,2
48700,11481,488,1
48701,21563,1230,2
48702,22952,1080,1
48703,26204,80,1
48704,34977,744,3
48705,26211,1340,3
48706,9373,1237,1
48707,29856,211,1
48708,9831,629,3
48709,2028,1488,3
48710,6454,543,2
48711,18574,513,4
48712,35798,815,3
48713,34854,768,1
48714,22552,564,2
48715,11280,112,2
48716,19777,651,1
48717,26534,763,4
48718,33378,617,2
48719,148,1082,3
48720,9492,498,1
48721,26866,23,3
48722,31540,703,4
48723,6149,1226,2
48724,5451,87,1
48725,11699,1154,2
48726,34921,1472,1
48727,1739,960,2
48728,22951,1074,3
48729,21115,878,4
48730,28200,540,4
48731,10401,1112,1
48732,30152,547,2
48733,24341,1178,1
48734,24136,586,2
48735,11993,1019,1
48736,31701,728,3
48737,25677,215,3
48738,11230,674,2
48739,19453,681,2
48740,20253,1345,1
48741,32205,499,1
48742,13052,1284,1
48743,31605,64,4
48744,14866,1053,1
48745,9585,1039,4
48746,2098,871,3
48747,27294,1276,2
48748,13792,493,4
48749,16825,361,2
48750,32959,554,3
48751,20404,624,2
48752,33359,957,2
48753,33775,97,2
48754,32190,469,2
48755,9998,913,4
48756,19211,1255,2
48757,14826,482,2
48758,4388,374,2
48759,34030,1333,3
48760,23748,1474,1
48761,11103,509,3
48762,20304,1232,3
48763,6509,207,2
48764,2316,60,3
48765,5644,265,2
48766,27835,788,4
48767,13310,1258,2
48768,33290,486,2
48769,9789,1071,3
48770,13980,3,2
48771,5289,554,3
48772,33231,679,2
48773,26194,351,2
48774,19943,614,4
48775,16444,326,3
48776,30734,409,1
48777,20449,1465,3
48778,30762,1139,4
48779,23010,141,3
48780,32359,665,1
48781,8681,250,4
48782,8465,1151,4
48783,7093,1401,4
48784,17380,1074,3
48785,19329,1080,2
48786,27443,626,3
48787,25782,514,2
48788,14627,1097,4
48789,34591,1349,1
48790,20229,1494,2
48791,10962,790,2
48792,11702,280,2
48793,19151,10,3
48794,22900,391,3
48795,28536,1201,3
48796,1256,752,2
48797,13236,755,2
48798,26985,814,1
48799,15251,56,1
48800,23183,1252,3
48801,12293,122,2
48802,21021,1399,3
48803,25911,781,1
48804,14946,786,2
48805,17482,103,1
48806,12616,298,1
48807,28609,470,4
48808,12464,1104,3
48809,26106,608,1
48810,34104,1267,2
48811,35591,1005,2
48812,25787,261,4
48813,79,797,1
48814,5225,1130,4
48815,20052,1005,3
48816,28341,1182,1
48817,9713,382,4
48818,26475,716,4
48819,28904,895,2
48820,10591,857,2
48821,28853,117,2
48822,27215,645,4
48823,6262,506,4
48824,10339,1338,1
48825,8658,894,3
48826,10130,252,3
48827,24812,1350,3
48828,5930,495,3
48829,21121,341,2
48830,21385,48,4
48831,33634,1258,1
48832,9976,213,3
48833,7934,1460,3
48834,21176,421,2
48835,33138,971,1
48836,28283,419,4
48837,25728,118,3
48838,2544,924,2
48839,4199,1218,2
48840,34259,675,2
48841,18429,105,1
48842,31244,140,1
48843,21470,470,4
48844,32495,1203,4
48845,31494,1001,3
48846,4958,346,1
48847,26649,636,1
48848,34848,607,2
48849,21046,832,3
48850,34070,1132,4
48851,6913,533,2
48852,16009,1285,3
48853,12181,938,3
48854,16936,549,2
48855,9232,762,4
48856,17133,938,1
48857,17955,36,2
48858,9754,888,1
48859,25723,1337,2
48860,29112,388,4
48861,9025,283,1
48862,10106,679,4
48863,21759,889,3
48864,558,1202,4
48865,32338,1196,1
48866,7953,1250,1
48867,32477,136,3
48868,28344,1384,1
48869,30950,1225,3
48870,28292,681,3
48871,33082,982,1
48872,11672,248,1
48873,9065,105,4
48874,2859,726,1
48875,35931,747,4
48876,28379,1144,3
48877,1308,863,4
48878,20361,20,3
48879,3030,1305,1
48880,15069,955,4
48881,5181,8,1
48882,31549,187,4
48883,23719,1322,3
48884,30377,459,2
48885,20657,465,2
48886,4712,1423,4
48887,10881,394,4
48888,31336,128,2
48889,539,123,4
48890,26227,530,1
48891,7869,1134,2
48892,28373,1036,3
48893,19020,768,4
48894,33134,1248,4
48895,17401,251,1
48896,16907,667,3
48897,14089,472,1
48898,29368,136,3
48899,4392,1215,1
48900,34017,1468,3
48901,23435,607,2
48902,959,1300,2
48903,32290,1202,4
48904,6025,373,1
48905,14910,310,4
48906,24447,1304,1
48907,9150,484,2
48908,5572,924,2
48909,25684,534,1
48910,10283,203,3
48911,6019,1094,3
48912,20077,865,4
48913,10812,1319,1
48914,11771,1067,4
48915,8455,801,1
48916,33002,945,3
48917,31073,333,1
48918,7283,1057,4
48919,8631,1421,1
48920,20000,1468,3
48921,23860,1080,2
48922,24299,836,4
48923,15826,50,2
48924,14658,933,1
48925,22444,910,2
48926,10696,1407,4
48927,22098,365,4
48928,33914,341,3
48929,19659,967,1
48930,18927,852,2
48931,1854,1035,4
48932,24323,569,4
48933,18217,848,1
48934,32469,14,1
48935,10331,1269,1
48936,32854,1492,3
48937,24496,1247,1
48938,3394,408,3
48939,2630,725,2
48940,19523,426,1
48941,35525,1448,2
48942,30901,1243,3
48943,13552,349,4
48944,24001,751,1
48945,34898,411,4
48946,10133,403,3
48947,12659,803,1
48948,12485,749,3
48949,10666,221,1
48950,4791,314,4
48951,25041,961,2
48952,23659,445,3
48953,17830,1083,1
48954,22064,29,4
48955,16842,1116,1
48956,34935,283,1
48957,26916,1475,2
48958,32565,1284,1
48959,7957,183,2
48960,9965,1325,2
48961,28671,558,4
48962,11924,926,4
48963,5901,541,2
48964,7370,1320,2
48965,8759,635,3
48966,32458,713,2
48967,14871,874,4
48968,6463,1008,4
48969,22835,988,2
48970,5145,137,3
48971,11652,1274,2
48972,35417,492,2
48973,18547,997,1
48974,26137,1176,3
48975,3606,810,4
48976,2729,1132,2
48977,11433,490,3
48978,2529,1151,2
48979,4078,1407,1
48980,25878,1121,4
48981,33520,1357,4
48982,17556,1136,4
48983,31361,306,3
48984,26560,892,4
48985,30281,1424,1
48986,8089,1269,3
48987,5113,271,2
48988,11818,583,4
48989,20105,702,1
48990,32832,93,2
48991,25780,1402,2
48992,33426,943,3
48993,31055,263,2
48994,16700,425,1
48995,18269,1136,1
48996,19850,1375,2
48997,6520,410,3
48998,25561,129,3
48999,30938,21,4
49000,14273,60,3
49001,2549,1471,1
49002,29537,1218,2
49003,11083,708,1
49004,7702,356,1
49005,9254,15,1
49006,31383,708,1
49007,3466,386,2
49008,2038,147,3
49009,26570,900,3
49010,1545,476,3
49011,11198,649,1
49012,1421,1411,3
49013,604,1047,4
49014,16182,1486,4
49015,29089,826,3
49016,25302,824,2
49017,2045,686,3
49018,14306,1259,1
49019,3549,632,4
49020,10330,648,4
49021,27738,472,3
49022,9952,348,1
49023,11977,576,1
49024,308,1384,4
49025,21724,118,1
49026,5530,546,2
49027,30687,465,1
49028,25763,297,3
49029,22665,91,2
49030,29530,465,2
49031,8377,971,4
49032,954,238,2
49033,26579,1288,3
49034,22520,573,1
49035,24648,693,3
49036,22006,1163,3
49037,19156,829,1
49038,25296,1021,4
49039,9462,1068,1
49040,23687,525,4
49041,31966,85,3
49042,10139,293,3
49043,1932,525,2
49044,21174,850,3
49045,16428,643,4
49046,23935,590,1
49047,31496,900,2
49048,25522,1191,3
49049,18210,423,1
49050,5748,1213,1
49051,1626,848,3
49052,14988,585,1
49053,523,661,3
49054,31705,511,1
49055,34469,517,3
49056,4939,340,2
49057,33880,369,4
49058,7669,401,1
49059,8525,263,1
49060,33718,1032,4
49061,20445,643,2
49062,17575,193,2
49063,27656,28,2
49064,18397,432,1
49065,34547,520,2
49066,13001,653,2
49067,11201,262,1
49068,342,33,1
49069,29448,1265,3
49070,12638,804,2
49071,31094,1440,3
49072,3322,1062,3
49073,18909,901,1
49074,16914,359,3
49075,12404,676,2
49076,29327,121,2
49077,23616,1398,3
49078,5186,35,3
49079,28094,535,2
49080,6837,829,3
49081,11664,1101,2
49082,19977,1126,2
49083,7127,101,4
49084,23077,868,4
49085,21897,988,3
49086,27508,151,3
49087,9220,396,2
49088,29804,1017,4
49089,24115,1005,4
49090,16137,417,1
49091,30287,1463,3
49092,11085,210,2
49093,15980,1062,2
49094,19408,740,3
49095,21425,899,4
49096,21883,141,4
49097,16544,1147,3
49098,21501,580,3
49099,27911,372,2
49100,9906,483,1
49101,1147,818,3
49102,23547,122,2
49103,6827,444,2
49104,22403,373,2
49105,748,238,1
49106,26065,1254,4
49107,2531,624,1
49108,1373,1373,4
49109,18636,130,2
49110,1464,793,4
49111,33883,1260,3
49112,22516,515,1
49113,14176,567,3
49114,10688,548,2
49115,35389,129,4
49116,33837,672,4
49117,12756,203,2
49118,14428,518,1
49119,13715,1364,2
49120,6787,23,4
49121,9069,175,2
49122,4771,887,4
49123,35438,1376,2
49124,19695,258,3
49125,10014,4,3
49126,882,200,4
49127,9932,197,3
49128,28110,1260,2
49129,11639,472,1
49130,27683,648,3
49131,26128,824,1
49132,6730,932,1
49133,24721,1271,1
49134,14933,655,4
49135,24706,702,1
49136,130,901,4
49137,13237,75,1
49138,11484,671,2
49139,1654,505,1
49140,15326,544,3
49141,34125,973,2
49142,27252,75,1
49143,12671,1432,3
49144,25505,779,2
49145,21169,463,3
49146,33943,45,4
49147,20598,1050,3
49148,15473,568,3
49149,10260,950,4
49150,32774,358,4
49151,34215,1183,2
49152,22613,1436,2
49153,22904,314,1
49154,2534,1209,2
49155,34929,1188,3
49156,25045,1124,1
49157,22402,1075,3
49158,22584,999,4
49159,35946,1467,1
49160,20770,315,2
49161,23541,1445,2
49162,32057,661,3
49163,955,1029,4
49164,31374,1416,1
49165,24634,368,1
49166,23188,1257,3
49167,24546,540,2
49168,22769,275,4
49169,21244,1062,2
49170,20394,1093,1
49171,13999,1060,2
49172,2853,30,2
49173,2654,1029,3
49174,9341,877,4
49175,29755,958,3
49176,4162,1165,1
49177,11749,146,2
49178,22379,1191,1
49179,20399,187,2
49180,17102,254,4
49181,35309,732,3
49182,32694,702,1
49183,18806,79,4
49184,15928,1166,2
49185,35300,665,1
49186,31709,422,4
49187,22708,180,1
49188,590,334,1
49189,6769,154,2
49190,15484,796,3
49191,26167,818,2
49192,24353,1147,1
49193,35447,725,1
49194,31007,2,1
49195,35726,1116,3
49196,34416,761,3
49197,6764,755,1
49198,25823,664,2
49199,12745,664,1
49200,35534,39,2
49201,33505,583,1
49202,23105,189,3
49203,34393,1156,4
49204,33749,1165,4
49205,25933,136,2
49206,30682,780,2
49207,6055,225,1
49208,3314,337,4
49209,18327,499,2
49210,5665,350,3
49211,6186,1319,3
49212,15911,1448,1
49213,34630,1158,3
49214,4651,1105,3
49215,24745,1311,2
49216,15375,831,1
49217,11505,962,1
49218,14728,1349,2
49219,10205,1192,4
49220,4079,1107,2
49221,30889,1029,2
49222,20007,358,4
49223,12008,1100,3
49224,27813,1382,2
49225,21407,464,2
49226,4683,1383,1
49227,25331,298,3
49228,11366,1414,4
49229,268,462,1
49230,13399,1340,1
49231,27676,1136,4
49232,3013,1091,1
49233,2847,1073,4
49234,11852,1010,1
49235,6226,499,3
49236,115,110,2
49237,21368,597,2
49238,16012,425,2
49239,26580,720,2
49240,18463,1223,2
49241,5364,1001,2
49242,14552,1265,3
49243,26319,462,4
49244,30573,642,1
49245,11553,1333,3
49246,15451,1061,3
49247,23606,280,1
49248,21880,1068,3
49249,11584,1034,4
49250,34696,25,2
49251,1153,702,4
49252,25998,292,3
49253,24162,1499,1
49254,21136,1348,1
49255,26942,196,3
49256,22951,639,1
49257,24784,1178,3
49258,22787,274,2
49259,29470,1407,1
49260,6097,1392,2
49261,29533,307,3
49262,19834,597,1
49263,3459,472,3
49264,33019,757,1
49265,20757,1399,1
49266,10671,1264,1
49267,34058,971,1
49268,16461,1220,1
49269,6240,1433,4
49270,17247,376,1
49271,3990,186,4
49272,1965,627,4
49273,20689,222,4
49274,31022,383,1
49275,5447,735,1
49276,1133,478,3
49277,6364,146,1
49278,15428,752,4
49279,9630,356,1
49280,24232,370,3
49281,13227,365,2
49282,34690,757,2
49283,27481,637,3
49284,22194,284,4
49285,495,830,3
49286,24575,440,3
49287,6704,1163,2
49288,34099,640,4
49289,10356,518,1
49290,19668,959,1
49291,11804,974,2
49292,17403,86,4
49293,9338,546,1
49294,860,1136,2
49295,22046,1010,2
49296,20659,1214,2
49297,31177,108,1
49298,21057,1144,3
49299,27620,1053,3
49300,26933,238,3
49301,27754,240,1
49302,30097,926,3
49303,12736,1140,2
49304,24204,782,2
49305,35889,1336,3
49306,19213,636,3
49307,582,1199,3
49308,30519,1304,4
49309,8935,961,1
49310,15073,8,3
49311,23083,233,3
49312,22163,1274,3
49313,23713,279,3
49314,29822,857,4
49315,34330,1197,1
49316,9381,191,1
49317,20272,1218,2
49318,28231,1337,4
49319,9952,41,1
49320,14729,1087,3
49321,8557,1079,4
49322,22902,815,4
49323,14888,212,1
49324,8384,1235,4
49325,27088,719,3
49326,35503,830,2
49327,12388,850,4
49328,2160,654,3
49329,24169,424,3
49330,33996,781,2
49331,25752,455,3
49332,32465,1214,1
49333,35375,1167,1
49334,356,245,3
49335,28026,1104,2
49336,10720,648,2
49337,19718,651,1
49338,19498,394,4
49339,34251,1497,3
49340,1554,1176,4
49341,33566,401,4
49342,27754,390,3
49343,26547,1321,3
49344,6416,1073,3
49345,33879,736,4
49346,32292,1294,4
49347,18892,1242,3
49348,21884,1427,4
49349,686,692,1
49350,184,141,2
49351,9484,1488,2
49352,7268,376,2
49353,34974,1292,4
49354,695,546,1
49355,5922,44,3
49356,25748,1051,4
49357,20458,1282,2
49358,14955,927,3
49359,17373,903,3
49360,30291,380,1
49361,15039,832,4
49362,29597,23,1
49363,21174,920,1
49364,28708,637,1
49365,13049,710,2
49366,7066,800,2
49367,11093,447,1
49368,29180,1452,1
49369,7192,1267,1
49370,10597,298,3
49371,9279,1244,4
49372,18128,838,4
49373,35567,1353,1
49374,31875,1312,1
49375,34783,1120,4
49376,9432,414,4
49377,34945,1447,4
49378,6401,1085,4
49379,21645,1439,3
49380,4988,885,3
49381,24077,1338,1
49382,27402,1281,4
49383,14344,590,1
49384,18902,966,3
49385,26356,819,3
49386,35515,1006,3
49387,1212,177,4
49388,6760,48,1
49389,6597,943,1
49390,32627,127,4
49391,6963,996,3
49392,22280,272,2
49393,14576,967,3
49394,18656,1057,3
49395,24339,754,1
49396,20771,1149,2
49397,14935,1167,2
49398,27635,314,4
49399,9626,87,2
49400,8884,1193,4
49401,31459,1482,1
49402,17902,975,4
49403,30412,274,2
49404,27143,1413,3
49405,7311,998,2
49406,9368,1473,3
49407,28324,305,4
49408,28799,1471,1
49409,2151,825,3
49410,3311,1161,1
49411,311,1422,4
49412,28939,1022,2
49413,25021,948,2
49414,23921,692,3
49415,20419,22,2
49416,17439,188,2
49417,28729,276,1
49418,8364,957,2
49419,19589,861,1
49420,19748,266,1
49421,4836,1064,3
49422,29037,36,4
49423,9739,1099,3
49424,25472,156,4
49425,33775,885,4
49426,11865,1445,4
49427,32936,454,4
49428,11574,783,1
49429,17861,1170,3
49430,5857,260,2
49431,3854,1009,3
49432,20382,1214,4
49433,15951,1454,2
49434,19123,868,4
49435,26123,50,3
49436,16509,1323,1
49437,22530,115,4
49438,7846,1464,1
49439,31311,1143,3
49440,18107,1011,3
49441,4446,1433,2
49442,11440,377,4
49443,19807,490,1
49444,10403,656,2
49445,18973,540,3
49446,23263,816,2
49447,2342,76,3
49448,1701,42,4
49449,29321,255,1
49450,27975,600,1
49451,32969,1253,1
49452,2745,263,1
49453,10117,306,3
49454,10305,800,1
49455,20796,58,4
49456,25508,947,3
49457,29263,645,4
49458,20508,1093,3
49459,30705,1203,4
49460,26678,585,4
49461,17668,648,3
49462,8222,1018,1
49463,21291,1344,3
49464,34097,772,3
49465,1686,1115,1
49466,21011,1118,1
49467,3499,137,2
49468,35215,941,1
49469,4743,1236,3
49470,29715,1147,2
49471,35660,166,1
49472,12774,535,1
49473,20271,388,2
49474,7771,1018,2
49475,2529,562,3
49476,5689,1236,2
49477,27675,1013,4
49478,12116,1436,3
49479,4502,577,1
49480,20279,491,2
49481,24361,90,4
49482,18761,855,2
49483,21836,750,3
49484,16910,932,1
49485,14586,1407,3
49486,11117,1094,1
49487,9605,1022,1
49488,31161,510,2
49489,6086,61,2
49490,786,33,4
49491,1848,252,1
49492,30236,731,4
49493,31513,235,2
49494,27458,1423,3
49495,33190,909,3
49496,30508,236,2
49497,7825,959,2
49498,26323,1497,4
49499,14429,527,4
49500,32515,1217,2
49501,25978,543,2
49502,30815,516,1
49503,26122,847,1
49504,26966,608,3
49505,19644,871,1
49506,19214,934,2
49507,11477,721,4
49508,27189,351,3
49509,5350,951,1
49510,14128,1494,4
49511,19023,931,1
49512,7955,412,3
49513,27458,1095,1
49514,34480,279,4
49515,33936,306,2
49516,28329,1107,2
49517,10122,432,1
49518,885,946,3
49519,8012,575,3
49520,4447,1338,2
49521,20709,1053,3
49522,20473,427,2
49523,32491,719,2
49524,33210,335,1
49525,24766,915,3
49526,12485,1042,1
49527,18904,672,4
49528,30950,553,1
49529,22759,156,3
49530,17763,692,4
49531,10247,324,3
49532,8874,240,4
49533,22680,231,3
49534,12904,645,1
49535,33945,71,2
49536,7852,16,2
49537,26880,981,3
49538,27098,390,4
49539,1624,986,4
49540,8724,1090,1
49541,28199,1402,4
49542,18509,1267,1
49543,27207,572,3
49544,34102,1303,3
49545,9175,1301,2
49546,3410,1087,1
49547,27546,772,3
49548,31015,568,4
49549,25172,997,1
49550,4005,922,3
49551,3739,473,1
49552,14507,211,4
49553,3750,1336,4
49554,25735,1286,4
49555,26913,503,2
49556,18579,727,2
49557,25252,571,3
49558,17106,214,1
49559,29297,1060,3
49560,35455,367,1
49561,27286,655,3
49562,17158,206,3
49563,2343,1088,1
49564,19099,454,2
49565,20320,349,4
49566,3258,1323,1
49567,31992,1099,4
49568,12735,240,2
49569,25291,611,1
49570,16610,1303,1
49571,16451,688,3
49572,5809,649,1
49573,3930,438,1
49574,436,98,4
49575,16605,637,2
49576,35701,925,1
49577,19568,52,2
49578,28973,633,3
49579,29691,381,4
49580,9637,101,1
49581,26225,51,1
49582,21840,167,3
49583,13370,433,4
49584,13779,1474,4
49585,11582,888,1
49586,35845,487,2
49587,15140,1368,3
49588,26231,687,1
49589,16587,474,1
49590,34634,1284,2
49591,32769,787,1
49592,7136,129,4
49593,6116,1272,4
49594,19644,1373,4
49595,14466,1389,4
49596,9923,499,2
49597,10362,365,1
49598,8533,1192,2
49599,20052,676,2
49600,9672,1138,2
49601,5959,303,4
49602,35211,686,4
49603,18686,58,3
49604,5978,123,4
49605,31843,502,2
49606,4293,1360,1
49607,34580,1328,1
49608,15044,549,4
49609,29599,484,2
49610,32573,1108,1
49611,34841,962,4
49612,31043,57,3
49613,18083,1058,1
49614,27742,1242,1
49615,3482,832,4
49616,23989,893,1
49617,28499,509,1
49618,13919,99,3
49619,17931,541,3
49620,12799,1147,3
49621,26211,1341,2
49622,26284,570,4
49623,14368,1025,3
49624,11579,423,3
49625,1835,1349,2
49626,29511,944,2
49627,16482,1133,3
49628,32997,770,4
49629,27120,1151,3
49630,25281,738,1
49631,9790,125,3
49632,19489,584,3
49633,32267,559,2
49634,33633,1294,3
49635,13378,505,4
49636,9139,713,3
49637,12292,247,1
49638,29477,815,3
49639,31868,561,4
49640,6881,216,1
49641,20325,1127,4
49642,569,388,4
49643,14703,57,4
49644,20211,319,1
49645,8916,1083,2
49646,6510,1429,4
49647,8497,1126,3
49648,330,298,3
49649,22811,8,4
49650,16303,1016,2
49651,10793,1150,4
49652,22242,730,2
49653,31515,590,2
49654,30571,689,1
49655,1675,751,4
49656,22882,1412,2
49657,16062,1077,1
49658,24885,263,3
49659,11245,1102,4
49660,34424,1119,4
49661,9391,628,2
49662,33705,346,2
49663,31433,879,3
49664,22352,506,4
49665,26266,1214,2
49666,33145,874,3
49667,12940,1072,3
49668,9838,1207,2
49669,4727,505,3
49670,27872,515,1
49671,547,944,1
49672,27497,276,2
49673,19066,36,2
49674,24136,61,4
49675,33613,1009,1
49676,15559,193,4
49677,33306,630,1
49678,14296,538,1
49679,10585,1283,3
49680,28272,422,4
49681,25291,917,4
49682,26306,259,1
49683,8525,28,1
49684,8021,288,2
49685,7380,848,4
49686,13418,829,1
49687,33042,313,2
49688,17513,245,4
49689,28108,138,3
49690,15490,1022,1
49691,10796,1120,3
49692,6422,1285,1
49693,104,1307,2
49694,24990,957,4
49695,34660,1204,3
49696,26159,238,2
49697,32075,1490,3
49698,33880,1341,4
49699,23402,1308,2
49700,15939,463,4
49701,26858,1303,4
49702,34335,226,2
49703,33891,554,2
49704,34342,985,1
49705,19691,1125,4
49706,10413,704,3
49707,9506,462,4
49708,12959,1035,1
49709,23767,1259,1
49710,13594,545,3
49711,33481,237,3
49712,34938,828,3
49713,23613,1227,3
49714,15287,777,2
49715,5663,679,3
49716,12111,632,4
49717,3300,1059,1
49718,27169,1084,2
49719,34874,724,2
49720,8984,780,3
49721,32711,790,3
49722,18251,809,3
49723,9364,1198,4
49724,7646,996,4
49725,155,488,2
49726,15908,143,3
49727,7496,1187,2
49728,4980,282,1
49729,111,768,3
49730,33817,1376,1
49731,13169,642,2
49732,9597,1278,3
49733,11523,44,3
49734,28838,1338,1
49735,5182,425,2
49736,31980,1076,1
49737,27791,954,3
49738,28894,1371,1
49739,26898,127,2
49740,22810,626,1
49741,7692,1410,3
49742,30962,427,2
49743,30483,1107,4
49744,12865,376,3
49745,1682,621,3
49746,9134,514,4
49747,25478,740,3
49748,22863,762,1
49749,439,1496,4
49750,4014,462,1
49751,35887,806,3
49752,16469,416,3
49753,11053,881,2
49754,26515,250,2
49755,17460,47,2
49756,5054,73,1
49757,13403,1299,2
49758,5724,898,2
49759,28457,914,4
49760,27918,783,2
49761,11257,611,1
49762,14240,464,1
49763,19554,1481,3
49764,15430,1025,1
49765,11501,589,3
49766,22138,46,2
49767,563,85,3
49768,10108,992,2
49769,20528,1024,4
49770,29307,604,2
49771,23162,1107,2
49772,23510,98,4
49773,23504,1039,4
49774,6884,1091,2
49775,20638,766,3
49776,12064,916,1
49777,20264,1133,2
49778,15622,652,1
49779,10993,40,4
49780,23206,1495,4
49781,7441,637,1
49782,17200,249,3
49783,31679,860,4
49784,17420,997,2
49785,11019,1033,2
49786,19616,884,2
49787,7571,803,3
49788,4057,1354,4
49789,4371,828,4
49790,20570,1390,1
49791,13082,522,3
49792,15178,730,3
49793,1169,1062,2
49794,2648,90,1
49795,8178,646,1
49796,17160,450,1
49797,30010,781,3
49798,29986,1392,4
49799,28368,414,2
49800,23540,1414,1
49801,25721,724,3
49802,20129,1426,3
49803,32580,1325,4
49804,7053,1174,1
49805,5387,1207,2
49806,27350,958,3
49807,28319,690,1
49808,4013,1019,1
49809,29805,1098,2
49810,13611,960,1
49811,13901,681,3
49812,3150,1058,1
49813,2929,1069,4
49814,1968,411,2
49815,417,431,4
49816,32364,536,1
49817,9295,246,1
49818,14210,1288,2
49819,1525,899,1
49820,20514,1206,4
49821,22979,740,1
49822,108,527,3
49823,6360,219,3
49824,23121,1353,3
49825,27344,571,2
49826,298,1168,3
49827,16360,456,4
49828,15671,1312,2
49829,1446,406,3
49830,20079,60,4
49831,18371,88,1
49832,17703,396,4
49833,2587,281,2
49834,6895,238,1
49835,490,574,4
49836,33198,662,2
49837,2534,1038,4
49838,14379,905,4
49839,19907,152,4
49840,5232,616,3
49841,21000,1072,4
49842,6047,1361,4
49843,1672,1487,4
49844,22104,522,1
49845,6197,1277,1
49846,29713,285,2
49847,26818,24,1
49848,28395,621,3
49849,26963,1204,1
49850,24991,1486,3
49851,34478,1213,1
49852,10014,825,4
49853,9785,18,1
49854,26596,77,3
49855,4869,1461,4
49856,26940,669,3
49857,22538,16,2
49858,32653,1048,4
49859,9890,349,4
49860,4758,1431,4
49861,10227,150,1
49862,14587,617,2
49863,16707,316,1
49864,29630,1225,1
49865,3855,1019,2
49866,11998,893,2
49867,32862,1450,1
49868,1179,995,4
49869,27780,701,1
49870,7724,980,4
49871,22361,777,3
49872,29832,634,4
49873,10852,435,1
49874,18362,1169,1
49875,3620,711,3
49876,14409,1175,2
49877,33968,960,2
49878,33388,903,3
49879,33725,903,4
49880,11345,206,2
49881,4469,778,2
49882,18658,598,2
49883,19851,296,1
49884,3741,1192,4
49885,3364,180,3
49886,10124,447,1
49887,2314,642,4
49888,25758,453,2
49889,20708,767,4
49890,23590,579,4
49891,3859,715,2
49892,33986,405,3
49893,11644,1046,2
49894,7139,1372,4
49895,20082,543,1
49896,28761,1075,1
49897,16154,1305,4
49898,13815,339,2
49899,31901,1101,1
49900,30710,179,2
49901,27379,1244,2
49902,1972,172,1
49903,16506,1297,2
49904,18173,652,2
49905,22378,675,1
49906,29850,1318,3
49907,29678,561,1
49908,30496,1063,3
49909,6186,753,1
49910,28099,272,4
49911,32877,887,2
49912,21722,918,2
49913,18069,1026,3
49914,6225,40,2
49915,31160,458,2
49916,2258,1047,2
49917,33089,651,4
49918,31544,442,4
49919,33769,393,4
49920,20526,1211,1
49921,33845,1339,4
49922,12286,124,3
49923,35122,597,4
49924,12695,793,3
49925,3652,155,2
49926,5554,1384,2
49927,7809,1040,1
49928,1585,722,3
49929,8611,334,3
49930,32031,373,2
49931,14569,544,3
49932,31235,700,3
49933,24211,593,3
49934,1815,1352,1
49935,21399,564,4
49936,19461,765,3
49937,17591,1086,4
49938,21423,291,3
49939,7754,5,4
49940,13620,832,4
49941,19410,1483,2
49942,34014,505,4
49943,20490,1493,2
49944,1920,326,3
49945,1655,1186,1
49946,12130,1298,3
49947,33408,346,2
49948,35415,970,3
49949,3190,476,2
49950,13408,1374,1
49951,27107,533,2
49952,13126,57,1
49953,7839,1134,1
49954,8820,739,4
49955,27953,973,1
49956,32220,256,3
49957,17231,668,2
49958,21648,1145,4
49959,28767,1403,1
49960,7001,996,2
49961,34512,1396,2
49962,21407,1218,1
49963,4311,150,3
49964,19063,235,3
49965,35948,1204,1
49966,381,546,2
49967,30102,615,2
49968,30684,1280,3
49969,19541,883,4
49970,31268,193,1
49971,32081,809,3
49972,26916,448,4
49973,12171,1295,2
49974,33920,17,1
49975,33767,273,4
49976,35951,814,1
49977,28718,761,1
49978,8001,707,1
49979,6972,1386,3
