TransactionID,WarehouseID,ProductID
38474,47,697
38475,8,91
38476,45,84
38477,1,12
38478,44,1265
38479,42,948
38480,54,1299
38481,37,366
38482,39,1068
38483,2,1330
38484,9,497
38485,46,947
38486,15,1339
38487,4,1278
38488,49,550
38489,49,766
38490,55,913
38491,40,1000
38492,12,799
38493,50,212
38494,8,432
38495,49,172
38496,59,1162
38497,37,817
38498,38,1390
38499,58,967
38500,9,33
38501,53,994
38502,17,401
38503,27,925
38504,17,920
38505,45,853
38506,17,857
38507,8,45
38508,40,1057
38509,26,935
38510,21,1078
38511,30,1100
38512,12,955
38513,37,701
38514,27,702
38515,33,1058
38516,15,1117
38517,14,725
38518,12,684
38519,55,261
38520,42,588
38521,58,17
38522,8,656
38523,40,346
38524,49,1299
38525,59,937
38526,6,995
38527,58,1168
38528,27,60
38529,28,1275
38530,10,213
38531,39,637
38532,16,561
38533,22,1333
38534,8,1146
38535,28,234
38536,5,635
38537,50,391
38538,11,850
38539,25,350
38540,49,192
38541,3,744
38542,13,234
38543,56,1186
38544,5,1360
38545,50,181
38546,28,273
38547,6,751
38548,51,130
38549,18,168
38550,49,1035
38551,57,48
38552,58,204
38553,35,724
38554,51,551
38555,11,353
38556,5,861
38557,24,1195
38558,36,1097
38559,42,1258
38560,34,388
38561,7,265
38562,29,462
38563,39,732
38564,24,258
38565,11,672
38566,27,704
38567,29,1083
38568,23,281
38569,49,842
38570,47,1020
38571,58,857
38572,48,1163
38573,7,283
38574,21,925
38575,29,1137
38576,18,1187
38577,54,1325
38578,57,1197
38579,45,937
38580,6,1066
38581,15,1013
38582,36,1206
38583,26,247
38584,20,1056
38585,56,941
38586,41,828
38587,30,637
38588,8,1112
38589,25,470
38590,22,1363
38591,47,312
38592,49,85
38593,9,815
38594,6,213
38595,54,850
38596,8,1177
38597,44,1071
38598,2,597
38599,18,133
38600,35,1033
38601,13,518
38602,19,82
38603,29,1368
38604,12,1257
38605,34,161
38606,42,497
38607,43,969
38608,48,118
38609,52,1375
38610,58,1304
38611,37,919
38612,13,612
38613,16,1227
38614,8,120
38615,5,179
38616,49,239
38617,6,1204
38618,10,276
38619,47,906
38620,47,496
38621,27,302
38622,13,163
38623,38,242
38624,6,324
38625,2,1333
38626,5,1374
38627,57,1360
38628,25,396
38629,41,136
38630,46,61
38631,25,782
38632,45,1206
38633,24,672
38634,55,827
38635,51,62
38636,8,1244
38637,4,491
38638,56,514
38639,41,370
38640,53,470
38641,9,401
38642,26,568
38643,22,251
38644,15,1378
38645,24,924
38646,27,211
38647,27,34
38648,51,693
38649,29,71
38650,16,501
38651,33,418
38652,53,608
38653,34,1084
38654,18,1158
38655,53,1168
38656,9,776
38657,30,980
38658,15,835
38659,8,1323
38660,32,225
38661,2,666
38662,37,683
38663,21,189
38664,33,900
38665,30,1202
38666,53,461
38667,40,30
38668,32,56
38669,5,122
38670,16,199
38671,47,972
38672,41,2
38673,30,645
38674,5,1210
38675,33,1188
38676,23,1195
38677,28,553
38678,35,476
38679,35,811
38680,35,328
38681,47,1167
38682,44,351
38683,35,939
38684,32,637
38685,46,697
38686,7,1021
38687,38,1390
38688,11,980
38689,12,638
38690,26,812
38691,48,211
38692,4,991
38693,23,574
38694,9,881
38695,5,441
38696,2,283
38697,42,235
38698,43,482
38699,36,1060
38700,22,824
38701,34,774
38702,34,1144
38703,28,1059
38704,14,488
38705,2,597
38706,16,406
38707,38,892
38708,18,108
38709,15,1283
38710,51,1251
38711,7,451
38712,32,1033
38713,54,365
38714,21,25
38715,25,783
38716,17,109
38717,45,201
38718,20,665
38719,38,1043
38720,45,302
38721,25,1023
38722,23,498
38723,43,858
38724,23,592
38725,17,1199
38726,11,1214
38727,18,428
38728,20,646
38729,54,76
38730,14,1017
38731,36,271
38732,4,133
38733,2,877
38734,8,1234
38735,41,799
38736,38,33
38737,52,1060
38738,38,1304
38739,56,570
38740,53,644
38741,21,918
38742,33,271
38743,38,638
38744,38,128
38745,55,1167
38746,47,1355
38747,34,1104
38748,15,713
38749,52,1078
38750,18,775
38751,13,752
38752,35,761
38753,4,849
38754,53,1242
38755,59,5
38756,38,910
38757,48,520
38758,41,354
38759,57,1192
38760,35,585
38761,48,1042
38762,6,1035
38763,55,504
38764,49,490
38765,9,1072
38766,9,1343
38767,49,608
38768,19,413
38769,28,350
38770,38,1386
38771,45,1241
38772,47,1048
38773,41,5
38774,20,272
38775,30,1054
38776,55,89
38777,43,1323
38778,47,856
38779,57,1241
38780,48,1097
38781,54,177
38782,31,1345
38783,28,817
38784,43,110
38785,35,1225
38786,25,913
38787,57,246
38788,4,175
38789,28,778
38790,58,569
38791,43,271
38792,53,1137
38793,41,908
38794,56,1315
38795,36,989
38796,14,535
38797,43,416
38798,44,1156
38799,44,495
38800,41,848
38801,17,1363
38802,16,1074
38803,33,1361
38804,1,661
38805,42,1169
38806,41,61
38807,54,60
38808,46,590
38809,1,1325
38810,42,1211
38811,7,888
38812,3,162
38813,16,684
38814,21,485
38815,32,205
38816,8,1148
38817,12,459
38818,48,1289
38819,16,718
38820,32,1063
38821,44,603
38822,10,26
38823,54,989
38824,19,658
38825,53,87
38826,38,902
38827,15,914
38828,17,456
38829,37,567
38830,22,953
38831,52,373
38832,3,57
38833,51,1254
38834,25,985
38835,10,426
38836,40,958
38837,17,242
38838,38,1016
38839,32,1159
38840,33,1357
38841,8,441
38842,2,121
38843,36,463
38844,24,703
38845,11,1239
38846,27,183
38847,37,752
38848,49,1166
38849,34,1030
38850,23,117
38851,26,1373
38852,37,969
38853,37,1073
38854,58,166
38855,5,1369
38856,12,150
38857,2,1244
38858,36,728
38859,31,224
38860,43,854
38861,52,206
38862,50,985
38863,48,183
38864,17,1321
38865,14,932
38866,31,268
38867,56,969
38868,50,252
38869,22,239
38870,17,391
38871,28,1355
38872,39,593
38873,22,1321
38874,3,988
38875,28,454
38876,6,470
38877,20,269
38878,53,1316
38879,21,836
38880,17,59
38881,24,580
38882,51,276
38883,57,1252
38884,38,339
38885,53,1173
38886,53,718
38887,52,198
38888,45,449
38889,38,1084
38890,45,989
38891,28,135
38892,29,390
38893,10,869
38894,27,145
38895,28,214
38896,36,1398
38897,31,556
38898,35,738
38899,1,413
38900,37,213
38901,9,1166
38902,1,462
38903,22,377
38904,3,1375
38905,4,37
38906,4,882
38907,36,498
38908,5,1142
38909,31,1154
38910,57,291
38911,55,1218
38912,12,439
38913,36,335
38914,17,1262
38915,42,1254
38916,45,956
38917,3,730
38918,58,175
38919,58,452
38920,33,859
38921,8,294
38922,30,924
38923,58,833
38924,22,278
38925,54,298
38926,35,437
38927,56,840
38928,30,1374
38929,18,849
38930,14,964
38931,28,1137
38932,25,355
38933,54,904
38934,48,1052
38935,12,1118
38936,14,290
38937,20,321
38938,25,371
38939,21,314
38940,36,997
38941,38,412
38942,53,691
38943,51,1262
38944,11,1048
38945,1,534
38946,41,866
38947,36,1316
38948,23,158
38949,39,200
38950,35,1198
38951,10,512
38952,2,1111
38953,7,120
38954,18,428
38955,19,455
38956,24,787
38957,19,1101
38958,37,588
38959,35,1062
38960,21,649
38961,58,169
38962,38,983
38963,55,240
38964,43,1143
38965,30,100
38966,23,216
38967,3,1249
38968,18,968
38969,9,1234
38970,54,97
38971,52,373
38972,36,1368
38973,15,1315
38974,57,562
38975,38,895
38976,15,239
38977,13,930
38978,8,909
38979,16,349
38980,1,1300
38981,54,889
38982,38,220
38983,13,939
38984,18,142
38985,24,720
38986,34,552
38987,3,299
38988,24,232
38989,51,1095
38990,41,177
38991,48,87
38992,49,1086
38993,2,223
38994,49,863
38995,38,598
38996,14,179
38997,43,723
38998,26,683
38999,30,260
39000,16,6
39001,10,439
39002,11,676
39003,15,1342
39004,1,661
39005,3,780
39006,55,340
39007,54,42
39008,4,430
39009,28,228
39010,28,777
39011,28,955
39012,48,133
39013,1,643
39014,42,1287
39015,25,1048
39016,1,394
39017,18,1358
39018,37,507
39019,58,567
39020,19,649
39021,9,1331
39022,28,185
39023,26,70
39024,23,990
39025,22,27
39026,23,1305
39027,35,1284
39028,7,423
39029,1,132
39030,50,1143
39031,8,618
39032,28,273
39033,14,125
39034,20,1376
39035,59,434
39036,18,1207
39037,39,953
39038,51,426
39039,21,350
39040,17,512
39041,37,226
39042,28,240
39043,27,407
39044,53,396
39045,50,25
39046,40,63
39047,55,561
39048,35,743
39049,34,1217
39050,35,673
39051,1,1145
39052,38,741
39053,51,215
39054,20,759
39055,31,722
39056,29,536
39057,7,1058
39058,50,1058
39059,51,738
39060,35,664
39061,26,1083
39062,33,372
39063,11,880
39064,11,1357
39065,2,379
39066,44,744
39067,46,1062
39068,2,1224
39069,23,330
39070,47,1304
39071,31,109
39072,16,19
39073,32,707
39074,52,2
39075,1,440
39076,21,316
39077,34,922
39078,20,778
39079,25,447
39080,33,1176
39081,3,341
39082,22,996
39083,28,913
39084,2,578
39085,49,321
39086,3,845
39087,37,901
39088,55,213
39089,36,1334
39090,43,790
39091,17,26
39092,59,447
39093,23,236
39094,44,521
39095,15,453
39096,47,1326
39097,5,1197
39098,36,494
39099,25,1025
39100,44,214
39101,4,115
39102,12,680
39103,59,691
39104,10,153
39105,16,1145
39106,18,71
39107,34,1209
39108,45,848
39109,3,1066
39110,33,952
39111,33,45
39112,38,635
39113,53,153
39114,11,1077
39115,38,242
39116,51,430
39117,53,738
39118,5,840
39119,17,1128
39120,23,681
39121,51,194
39122,2,741
39123,40,1073
39124,3,62
39125,32,722
39126,36,649
39127,54,1265
39128,59,1064
39129,27,48
39130,35,1108
39131,1,148
39132,40,1215
39133,2,225
39134,2,1200
39135,38,1219
39136,26,1007
39137,52,885
39138,30,594
39139,11,865
39140,57,767
39141,25,805
39142,58,746
39143,33,1084
39144,19,34
39145,14,50
39146,16,852
39147,18,937
39148,12,288
39149,8,55
39150,4,617
39151,33,682
39152,23,695
39153,21,986
39154,36,707
39155,43,1242
39156,32,480
39157,8,189
39158,14,1054
39159,9,1216
39160,18,942
39161,46,420
39162,42,1029
39163,27,676
39164,40,65
39165,38,980
39166,55,983
39167,53,1298
39168,56,701
39169,57,305
39170,23,846
39171,30,1128
39172,20,1053
39173,57,18
39174,35,827
39175,10,1326
39176,29,488
39177,17,1030
39178,13,652
39179,31,203
39180,36,113
39181,53,277
39182,14,76
39183,10,126
39184,9,1348
39185,35,404
39186,28,324
39187,57,821
39188,45,209
39189,16,1307
39190,55,1304
39191,38,763
39192,14,817
39193,54,126
39194,48,992
39195,5,503
39196,33,555
39197,8,876
39198,54,1333
39199,34,1332
39200,25,83
39201,44,725
39202,38,637
39203,14,1248
39204,51,749
39205,13,710
39206,20,19
39207,28,1120
39208,13,1252
39209,41,1054
39210,41,974
39211,10,691
39212,59,823
39213,15,1052
39214,32,124
39215,54,180
39216,55,1262
39217,25,498
39218,40,622
39219,15,84
39220,20,1234
39221,3,387
39222,41,50
39223,8,1067
39224,32,468
39225,17,1157
39226,12,1360
39227,46,1093
39228,52,657
39229,56,18
39230,5,631
39231,42,1030
39232,22,868
39233,45,318
39234,43,727
39235,17,685
39236,57,1391
39237,41,798
39238,50,760
39239,33,833
39240,8,1326
39241,28,1283
39242,6,718
39243,17,666
39244,55,118
39245,22,59
39246,7,174
39247,43,717
39248,31,406
39249,22,87
39250,14,389
39251,28,745
39252,56,130
39253,45,1103
39254,23,256
39255,5,1178
39256,14,1319
39257,15,1029
39258,28,1385
39259,21,301
39260,33,227
39261,29,1242
39262,58,793
39263,1,744
39264,50,962
39265,24,983
39266,21,162
39267,11,527
39268,38,288
39269,29,544
39270,7,1198
39271,53,527
39272,1,289
39273,15,1307
39274,52,1158
39275,46,243
39276,4,1061
39277,24,1123
39278,5,1181
39279,40,1332
39280,52,36
39281,55,1274
39282,9,640
39283,40,846
39284,56,198
39285,58,1021
39286,52,1035
39287,59,1039
39288,39,238
39289,15,748
39290,57,175
39291,14,1227
39292,1,1002
39293,21,333
39294,42,1284
39295,1,258
39296,7,536
39297,47,199
39298,42,227
39299,46,824
39300,6,805
39301,52,1196
39302,14,1268
39303,53,1105
39304,47,432
39305,13,1245
39306,58,1047
39307,51,326
39308,40,137
39309,37,654
39310,4,959
39311,29,685
39312,58,1007
39313,27,1031
39314,37,1345
39315,32,1232
39316,4,1035
39317,47,834
39318,21,710
39319,34,351
39320,20,747
39321,9,147
39322,34,858
39323,58,248
39324,23,1118
39325,50,1063
39326,27,990
39327,24,504
39328,1,1270
39329,41,1305
39330,42,798
39331,24,738
39332,20,688
39333,31,1375
39334,7,1393
39335,57,3
39336,28,1304
39337,6,249
39338,23,410
39339,15,1337
39340,56,447
39341,51,290
39342,37,428
39343,28,1202
39344,37,786
39345,3,52
39346,42,1300
39347,35,342
39348,43,74
39349,54,899
39350,21,847
39351,7,505
39352,58,521
39353,17,218
39354,47,114
39355,27,130
39356,55,782
39357,28,267
39358,28,360
39359,44,1071
39360,23,328
39361,48,1079
39362,49,1287
39363,48,750
39364,54,902
39365,59,348
39366,54,152
39367,29,568
39368,36,357
39369,21,838
39370,34,1197
39371,47,1371
39372,30,171
39373,53,844
39374,14,199
39375,53,837
39376,50,707
39377,4,1267
39378,4,511
39379,53,85
39380,17,91
39381,28,466
39382,36,104
39383,18,63
39384,12,551
39385,36,1219
39386,38,926
39387,31,979
39388,12,1006
39389,51,241
39390,40,775
39391,17,514
39392,51,816
39393,49,58
39394,5,26
39395,16,1286
39396,8,628
39397,56,554
39398,4,897
39399,47,1102
39400,4,813
39401,2,525
39402,3,160
39403,3,641
39404,12,395
39405,47,1205
39406,8,1083
39407,37,939
39408,42,628
39409,50,1320
39410,44,1213
39411,42,382
39412,52,420
39413,20,385
39414,9,45
39415,26,1019
39416,49,6
39417,38,452
39418,11,237
39419,17,316
39420,42,447
39421,39,522
39422,30,1209
39423,29,994
39424,57,395
39425,22,389
39426,55,492
39427,4,1391
39428,58,1149
39429,59,881
39430,19,1267
39431,48,671
39432,34,1032
39433,43,982
39434,59,629
39435,50,3
39436,45,283
39437,23,161
39438,38,225
39439,27,1233
39440,28,9
39441,51,974
39442,25,676
39443,4,1037
39444,4,545
39445,41,866
39446,42,769
39447,37,315
39448,1,415
39449,55,154
39450,44,285
39451,36,900
39452,8,737
39453,3,1256
39454,20,431
39455,41,1271
39456,29,455
39457,53,103
39458,9,347
39459,42,367
39460,26,1220
39461,13,1314
39462,49,583
39463,14,1160
39464,49,1098
39465,55,1061
39466,40,1132
39467,10,942
39468,6,403
39469,50,767
39470,36,334
39471,21,285
39472,5,821
39473,45,884
39474,47,342
39475,42,269
39476,27,104
39477,37,73
39478,59,517
39479,30,1146
39480,27,256
39481,16,443
39482,45,1211
39483,52,768
39484,30,648
39485,23,631
39486,35,1361
39487,25,1158
39488,45,82
39489,58,827
39490,17,683
39491,19,1395
39492,52,606
39493,55,375
39494,40,1270
39495,1,1284
39496,30,803
39497,45,254
39498,59,1279
39499,24,152
39500,25,1196
39501,23,1358
39502,59,1090
39503,35,455
39504,23,561
39505,59,637
39506,42,999
39507,11,772
39508,12,1283
39509,20,597
39510,11,173
39511,3,973
39512,50,559
39513,49,236
39514,49,1021
39515,57,1337
39516,59,675
39517,54,823
39518,50,190
39519,47,405
39520,39,1084
39521,14,18
39522,30,990
39523,10,333
39524,42,864
39525,3,966
39526,9,1110
39527,51,1036
39528,17,662
39529,22,765
39530,38,1117
39531,15,770
39532,15,1285
39533,45,284
39534,26,818
39535,39,448
39536,53,66
39537,20,1345
39538,10,1052
39539,6,473
39540,2,719
39541,44,994
39542,1,523
39543,27,11
39544,31,279
39545,29,203
39546,27,565
39547,58,1034
39548,35,1353
39549,10,296
39550,19,721
39551,35,838
39552,53,348
39553,23,684
39554,19,685
39555,17,195
39556,2,582
39557,45,461
39558,20,773
39559,47,1361
39560,30,1012
39561,13,525
39562,5,1030
39563,32,887
39564,8,979
39565,34,662
39566,24,377
39567,58,676
39568,9,1074
39569,34,726
39570,32,990
39571,48,1234
39572,9,746
39573,23,1012
39574,20,959
39575,1,890
39576,16,576
39577,41,941
39578,35,1348
39579,29,1326
39580,49,1007
39581,29,1115
39582,25,261
39583,54,1308
39584,55,1245
39585,49,487
39586,25,427
39587,35,752
39588,51,1051
39589,23,1395
39590,18,1326
39591,23,274
39592,6,419
39593,6,487
39594,50,1354
39595,29,120
39596,12,1092
39597,52,685
39598,35,521
39599,11,507
39600,30,1196
39601,58,51
39602,47,93
39603,15,877
39604,26,692
39605,47,1045
39606,56,681
39607,30,104
39608,51,1000
39609,54,633
39610,16,786
39611,37,271
39612,10,12
39613,38,1251
39614,42,166
39615,50,169
39616,50,894
39617,15,917
39618,2,922
39619,40,285
39620,56,590
39621,25,1241
39622,30,285
39623,10,685
39624,29,557
39625,46,1393
39626,30,277
39627,39,652
39628,1,30
39629,48,1270
39630,42,1163
39631,3,36
39632,20,891
39633,17,851
39634,21,401
39635,51,497
39636,24,282
39637,14,630
39638,19,985
39639,28,1112
39640,16,1207
39641,9,824
39642,25,650
39643,27,513
39644,59,265
39645,53,1072
39646,37,1085
39647,4,743
39648,56,773
39649,26,1191
39650,54,757
39651,19,530
39652,3,1275
39653,42,1187
39654,40,533
39655,37,119
39656,9,265
39657,26,344
39658,17,715
39659,34,971
39660,45,931
39661,38,1388
39662,53,587
39663,28,51
39664,2,305
39665,9,873
39666,26,948
39667,48,478
39668,21,13
39669,16,849
39670,40,114
39671,20,659
39672,4,1252
39673,37,1240
39674,28,995
39675,14,1116
39676,48,890
39677,40,981
39678,20,816
39679,22,634
39680,43,257
39681,53,1383
39682,59,607
39683,40,124
39684,16,828
39685,3,515
39686,57,985
39687,27,221
39688,37,454
39689,4,29
39690,2,1330
39691,39,381
39692,40,96
39693,51,1029
39694,58,1283
39695,28,598
39696,29,637
39697,41,1351
39698,18,272
39699,55,123
39700,59,495
39701,49,707
39702,21,708
39703,9,144
39704,16,836
39705,15,941
39706,1,800
39707,12,898
39708,8,688
39709,47,1361
39710,17,970
39711,33,147
39712,39,1289
39713,56,894
39714,58,567
39715,58,599
39716,52,71
39717,54,1361
39718,2,627
39719,47,712
39720,28,1167
39721,9,658
39722,28,1043
39723,15,623
39724,41,1209
39725,21,454
39726,29,320
39727,3,931
39728,21,185
39729,14,789
39730,51,311
39731,21,504
39732,20,913
39733,52,546
39734,51,465
39735,32,175
39736,19,733
39737,47,779
39738,54,993
39739,41,766
39740,35,1394
39741,7,872
39742,13,1275
39743,2,150
39744,18,1059
39745,8,1007
39746,55,466
39747,10,1163
39748,25,6
39749,10,360
39750,12,638
39751,52,852
39752,59,571
39753,50,340
39754,8,1267
39755,40,1389
39756,34,682
39757,19,795
39758,34,1320
39759,42,973
39760,13,679
39761,45,599
39762,56,689
39763,23,321
39764,29,1129
39765,27,577
39766,33,1176
39767,32,61
39768,8,188
39769,30,114
39770,1,98
39771,51,863
39772,6,1223
39773,10,1386
39774,52,1071
39775,1,423
39776,7,522
39777,21,1139
39778,4,1128
39779,49,1357
39780,48,1217
39781,26,918
39782,8,499
39783,5,90
39784,4,253
39785,43,144
39786,29,108
39787,42,1061
39788,22,420
39789,24,82
39790,59,1266
39791,16,1292
39792,26,1155
39793,14,450
39794,2,730
39795,21,233
39796,23,34
39797,54,475
39798,48,1188
39799,16,1274
39800,14,1167
39801,10,743
39802,38,1176
39803,44,152
39804,26,308
39805,50,835
39806,38,223
39807,8,582
39808,2,849
39809,41,1255
39810,16,456
39811,29,818
39812,2,706
39813,21,806
39814,58,290
39815,9,791
39816,2,764
39817,37,1097
39818,31,788
39819,39,130
39820,53,1044
39821,55,390
39822,25,725
39823,56,944
39824,31,584
39825,14,1282
39826,12,896
39827,57,515
39828,42,754
39829,11,1051
39830,26,125
39831,41,1303
39832,49,1299
39833,43,615
39834,28,311
39835,15,1097
39836,28,980
39837,9,265
39838,6,342
39839,36,1267
39840,56,1012
39841,58,123
39842,49,115
39843,34,411
39844,52,975
39845,54,269
39846,53,107
39847,22,393
39848,21,361
39849,25,768
39850,38,961
39851,46,1071
39852,25,879
39853,35,725
39854,30,1296
39855,27,1058
39856,12,702
39857,2,1287
39858,44,1078
39859,2,666
39860,24,162
39861,12,1274
39862,4,1048
39863,44,657
39864,43,819
39865,55,73
39866,36,158
39867,58,810
39868,24,410
39869,50,589
39870,7,1096
39871,21,768
39872,7,904
39873,13,78
39874,37,1245
39875,29,1060
39876,47,1394
39877,1,1047
39878,12,1252
39879,11,221
39880,49,1179
39881,47,1333
39882,56,1084
39883,44,1299
39884,45,929
39885,5,547
39886,23,866
39887,21,323
39888,13,446
39889,20,891
39890,47,392
39891,13,237
39892,55,550
39893,48,77
39894,6,1183
39895,20,361
39896,39,170
39897,41,35
39898,33,1238
39899,56,745
39900,44,497
39901,8,1101
39902,44,538
39903,18,337
39904,6,981
39905,58,1189
39906,12,1138
39907,54,1006
39908,35,537
39909,23,169
39910,16,1390
39911,45,746
39912,45,1270
39913,15,1217
39914,57,7
39915,22,1181
39916,50,1387
39917,50,1136
39918,49,523
39919,57,730
39920,3,1083
39921,46,845
39922,41,685
39923,27,199
39924,35,18
39925,54,413
39926,11,1306
39927,56,772
39928,2,408
39929,52,1334
39930,7,213
39931,56,349
39932,28,910
39933,32,872
39934,54,795
39935,50,1311
39936,8,1289
39937,55,1176
39938,32,983
39939,55,137
39940,59,1204
39941,35,1338
39942,36,1395
39943,38,853
39944,28,1389
39945,2,334
39946,32,1070
39947,35,164
39948,49,1099
39949,8,781
39950,46,698
39951,23,1225
39952,15,1264
39953,11,23
39954,26,800
39955,37,1288
39956,28,940
39957,5,1359
39958,3,369
39959,16,582
39960,25,948
39961,4,642
39962,43,459
39963,58,505
39964,48,1377
39965,45,1180
39966,4,489
39967,41,1335
39968,55,799
39969,25,1282
39970,49,1145
39971,23,692
39972,55,310
39973,38,637
39974,51,313
39975,27,521
39976,20,1076
39977,25,72
39978,46,914
39979,42,633
39980,59,296
39981,35,466
39982,4,478
39983,42,824
39984,44,999
39985,35,1108
39986,4,1167
39987,51,440
39988,40,583
39989,16,685
39990,15,423
39991,43,758
39992,27,1317
39993,31,1160
39994,42,1011
39995,49,1021
39996,9,936
39997,34,514
39998,16,1102
39999,48,692
40000,3,640
40001,11,197
40002,7,487
40003,35,32
40004,10,1032
40005,25,1314
40006,26,1158
40007,3,1132
40008,9,693
40009,30,716
40010,30,510
40011,38,298
40012,30,279
40013,45,462
40014,45,641
40015,2,522
40016,25,503
40017,29,245
40018,48,1209
40019,49,980
40020,51,358
40021,31,87
40022,18,422
40023,39,1281
40024,4,469
40025,14,1192
40026,48,235
40027,24,69
40028,28,1313
40029,6,484
40030,27,25
40031,35,268
40032,36,342
40033,46,457
40034,3,534
40035,12,890
40036,26,838
40037,46,1030
40038,50,124
40039,27,610
40040,10,127
40041,49,270
40042,33,1398
40043,53,793
40044,48,480
40045,30,669
40046,54,1072
40047,9,305
40048,19,966
40049,2,1223
40050,51,764
40051,10,392
40052,21,412
40053,13,661
40054,14,358
40055,21,340
40056,39,1030
40057,36,618
40058,23,789
40059,19,1011
40060,26,147
40061,58,713
40062,41,520
40063,55,1235
40064,33,480
40065,20,1046
40066,3,918
40067,47,527
40068,33,577
40069,58,829
40070,17,680
40071,51,1094
40072,26,635
40073,32,863
40074,30,566
40075,2,1031
40076,35,1218
40077,2,619
40078,55,605
40079,44,1214
40080,30,980
40081,9,649
40082,56,1224
40083,42,1344
40084,5,624
40085,31,159
40086,43,1367
40087,17,1038
40088,3,396
40089,54,440
40090,44,1078
40091,59,896
40092,8,69
40093,45,1383
40094,57,237
40095,52,498
40096,55,708
40097,58,133
40098,12,446
40099,47,1168
40100,39,829
40101,38,1125
40102,12,167
40103,47,501
40104,25,206
40105,48,977
40106,56,645
40107,30,725
40108,24,1274
40109,42,132
40110,2,241
40111,54,478
40112,4,676
40113,58,770
40114,24,1075
40115,10,26
40116,5,397
40117,19,628
40118,36,303
40119,25,681
40120,24,499
40121,54,1191
40122,58,847
40123,43,1113
40124,5,765
40125,19,1257
40126,59,1119
40127,43,476
40128,31,901
40129,30,1387
40130,15,482
40131,15,704
40132,7,675
40133,40,993
40134,37,507
40135,41,826
40136,29,100
40137,40,353
40138,29,965
40139,25,87
40140,54,576
40141,42,734
40142,54,1094
40143,53,1367
40144,32,977
40145,22,308
40146,41,138
40147,44,741
40148,2,570
40149,8,44
40150,48,828
40151,40,472
40152,15,565
40153,27,647
40154,51,456
40155,29,166
40156,15,1112
40157,42,1015
40158,26,876
40159,1,819
40160,43,95
40161,3,510
40162,55,1124
40163,38,797
40164,52,108
40165,12,147
40166,15,674
40167,16,890
40168,20,280
40169,57,493
40170,44,847
40171,35,23
40172,1,1190
40173,41,165
40174,2,647
40175,23,1075
40176,18,1213
40177,15,506
40178,17,265
40179,51,276
40180,42,1310
40181,13,267
40182,38,255
40183,34,1296
40184,12,466
40185,7,1387
40186,8,1371
40187,9,935
40188,29,860
40189,2,982
40190,38,478
40191,29,709
40192,55,1112
40193,33,1106
40194,49,440
40195,38,202
40196,1,1031
40197,5,940
40198,15,376
40199,6,800
40200,57,630
40201,34,151
40202,53,274
40203,15,611
40204,6,1254
40205,12,1388
40206,43,573
40207,11,597
40208,28,1346
40209,6,915
40210,28,1286
40211,31,958
40212,2,928
40213,27,593
40214,35,1136
40215,47,40
40216,42,905
40217,54,263
40218,7,126
40219,45,1041
40220,23,26
40221,6,195
40222,19,670
40223,31,96
40224,54,710
40225,13,511
40226,33,900
40227,1,1376
40228,11,1030
40229,47,592
40230,47,18
40231,5,959
40232,23,263
40233,31,598
40234,44,196
40235,18,1159
40236,8,380
40237,4,756
40238,35,1036
40239,37,1215
40240,11,1116
40241,41,1208
40242,43,839
40243,27,875
40244,24,1102
40245,7,432
40246,51,255
40247,58,628
40248,41,935
40249,36,19
40250,10,479
40251,47,760
40252,48,589
40253,13,788
40254,15,576
40255,28,84
40256,17,1175
40257,48,441
40258,2,1231
40259,18,91
40260,4,1321
40261,29,434
40262,52,223
40263,7,845
40264,23,428
40265,13,955
40266,25,232
40267,34,548
40268,7,646
40269,37,60
40270,13,510
40271,17,1297
40272,57,876
40273,7,862
40274,56,1280
40275,3,742
40276,21,723
40277,15,299
40278,35,1266
40279,18,709
40280,43,816
40281,42,28
40282,23,1385
40283,58,612
40284,25,194
40285,58,592
40286,53,1196
40287,39,1070
40288,15,785
40289,19,869
40290,41,410
40291,23,211
40292,29,1367
40293,22,1270
40294,52,667
40295,28,1351
40296,42,621
40297,31,218
40298,40,642
40299,36,513
40300,48,635
40301,32,1046
40302,36,286
40303,41,1116
40304,1,216
40305,10,543
40306,5,1219
40307,13,1286
40308,54,1216
40309,12,639
40310,15,475
40311,33,917
40312,19,1189
40313,7,166
40314,25,604
40315,25,912
40316,55,420
40317,35,826
40318,32,726
40319,8,383
40320,23,642
40321,52,245
40322,44,513
40323,15,1037
40324,39,83
40325,15,441
40326,47,1047
40327,43,1348
40328,51,574
40329,7,831
40330,19,857
40331,58,781
40332,22,584
40333,59,576
40334,57,398
40335,16,1122
40336,43,415
40337,30,322
40338,59,1386
40339,34,216
40340,52,2
40341,17,878
40342,9,866
40343,57,145
40344,43,1256
40345,36,364
40346,49,1098
40347,12,323
40348,12,1248
40349,24,1366
40350,53,80
40351,51,1345
40352,44,987
40353,55,171
40354,53,1258
40355,4,450
40356,35,34
40357,38,281
40358,37,460
40359,10,44
40360,36,1373
40361,32,466
40362,40,1356
40363,32,1216
40364,41,1295
40365,14,229
40366,36,1141
40367,8,246
40368,28,169
40369,33,1291
40370,6,207
40371,22,1241
40372,8,591
40373,22,1304
40374,10,714
40375,19,550
40376,29,1097
40377,25,748
40378,17,743
40379,20,440
40380,43,1086
40381,43,1091
40382,5,1185
40383,49,555
40384,13,1258
40385,18,151
40386,44,245
40387,45,1084
40388,20,1281
40389,24,718
40390,54,1389
